word,part_of_speechs
"ริ",""
"ค",""
" ",""
"หนึ่ง",""
"ใน",""
"สโมสร",""
"พันธมิตร",""
"และ",""
"ทีม",""
"ชั้นนำ",""
"จาก",""
"สวิต",""
"เซ",""
"อ",""
"ร์",""
"แลน",""
"ด์",""
" ",""
"เลือก",""
" ",""
"ธีร",""
"ศิลป์",""
" ",""
"แดง","verb,transitive,intransitive"
"ดา",""
" ",""
"กับ","noun"
" ",""
"สุ","preposition"
"รี","noun,verb,adjective,preposition,particle,classifier"
"ย์",""
" ",""
"สุขะ",""
" ",""
"ไป","noun"
"ร่วม","adjective,interjection,adverb,noun"
"ทีม","conjunction,particle,idiom"
" ",""
"แต่","noun,adjective,prefix,classifier"
"เขา","adjective"
"ถูก",""
"แยก",""
"จาก",""
".",""
".",""
".",""
"ต้องเดิน",""
"ทางไป",""
"เบลเยี่ยม",""
" ",""
"เพื่อ",""
"ร่วม",""
"ทีม",""
" ",""
"ค",""
"ลับ",""
" ",""
"บรูช",""
" ",""
"ของ","noun"
"เบลเยี่ยม","verb,noun"
" ",""
"เพียง",""
"ลำ","noun"
"พัง",""
"…",""
" ",""
"ณ","verb"
" ",""
"เมือง","particle"
"บรูจส์",""
" ",""
"สถานที่",""
"ตั้ง",""
"ของ",""
"สโมสร",""
" ",""
"ค",""
"ลับ",""
" ",""
"บรูช",""
" ",""
"เป็น",""
"ดินแดน",""
"ทาง",""
"ตะวันตกเฉียงเหนือ",""
"ของ",""
"ประเทศ",""
"เบลเยี่ยม",""
" ",""
"มัน","noun,adjective"
"เป็น","adjective"
"เมือง","pronoun,particle,interjection"
"ที่","adverb,adjective,noun"
"สวยงาม",""
" ",""
"ถูก","verb"
"ยกย่อง",""
"ว่า",""
"เป็น",""
"เมือง",""
"แห่ง",""
"ประวัติศาสตร์",""
"จาก",""
"ยู",""
"เนส",""
"โก",""
" ",""
"มัน",""
"เงียบสงบ",""
" ",""
"ท่ามกลาง",""
"ประชากร",""
"เพียง",""
"แสน",""
"กว่า",""
"คน","verb"
" ",""
"แต่",""
"ทีม","verb,transitive,intransitive"
"ฟุตบอล","adverb,conjunction,verb,transitive,noun,pronoun"
"อย่าง","noun,adverb"
" ",""
"ค","particle"
"ลับ",""
" ",""
"บรูช",""
" ",""
"เอง",""
"ก็",""
"คว้า",""
"แชมป์",""
"ลีก",""
"ได้มา",""
"กมาย",""
"ถึง",""
" ",""
"13",""
" ",""
"สมัย",""
" ",""
"และ",""
"เป็นรอง",""
"แชมป์",""
"ลีก",""
"อีก","noun"
" ",""
"21",""
" ",""
"สมัย","particle"
" ",""
"แต่",""
"ความสวยงาม",""
"ของ",""
"บ้านเมือง",""
" ",""
"ไม่ได้ทำ",""
"ให้",""
"ความ",""
"เดียวดาย",""
" ",""
"อ้างว้าง",""
" ",""
"และ",""
"ว่างเปล่า",""
"ของเขา",""
"ลดน้อยลง",""
"กับ",""
"การใช้",""
"ชีวิต",""
"ใน","adjective,noun"
"ที่","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ที่","noun,adjective,prefix,classifier"
"เขา","adjective"
"ไม่สามารถ",""
"สื่อสาร",""
"กับ",""
"ใคร",""
"ได้",""
"…",""
" ",""
"“",""
"!",""
" ",""
"นี่",""
" ",""
"คำ",""
"แรก",""
"ที่",""
"ผม",""
"นึก",""
"ขึ้น",""
"ได้เลย",""
" ",""
"พอ",""
"รู้",""
"ว่า","adjective"
"ต้องไป","adjective,noun"
"อยู่","verb,intransitive,adjective"
"คนเดียว","adverb"
"ที่",""
"เบลเยี่ยม",""
"”",""
" ",""
"เกียรติ",""
"ประ",""
"วุฒิ",""
" ",""
"เริ่ม",""
"เล่าเรื่อง",""
"ราว",""
"ตอนที่",""
"ต้องไป",""
"อยู่",""
"คนเดียว",""
" ",""
"“",""
"การไป",""
"ที่",""
"เบลเยี่ยม",""
"คนเดียว",""
" ",""
"มัน","noun,adjective,prefix,classifier"
"คือ","adjective,intransitive"
"เรื่อง",""
"ใหญ่",""
"ของผม",""
"เลย",""
"ล่ะ",""
" ",""
"แม้",""
"ทีแรก",""
"ผม",""
"จะ",""
"แอบ",""
"คิดว่า",""
"มัน",""
"คงจะมี",""
"อะไร",""
"สนุก",""
"ๆ",""
" ",""
"ที่",""
"เบลเยี่ยม","noun,verb,transitive,intransitive,preposition"
" ",""
"แต่",""
"มัน","adverb,particle,prefix"
"ไม่เป็น","verb"
"อย่างนั้น",""
"เลย",""
" ",""
"เมือง",""
"เงียบๆ",""
" ",""
"และ",""
"ก็",""
"ไม่มีใคร",""
"พูด",""
"ภาษาอังกฤษ",""
"กัน",""
"ได้",""
"สัก",""
"เท่าไหร่",""
" ",""
"แม้",""
"ผม",""
"จะพูด",""
"ภาษาอังกฤษ",""
"ไม่ได้",""
"แข็งแรง","noun,verb,transitive,intransitive,preposition"
" ",""
"แต่","particle"
"การอยู่","adjective,conjunction,verb"
"อังกฤษ","preposition"
" ",""
"มัน","adverb,preposition,conjunction,particle"
"ก็",""
"ยัง","verb"
"พอ","verb"
"ถูๆไถๆ",""
"ได้",""
" ",""
"แต่","adverb,phrase"
"ผม","preposition,verb,transitive,noun,adverb,intransitive"
"เลือก","particle"
"เอง",""
"ไม่",""
"ได้",""
"”",""
" ",""
"“",""
"อย่าง",""
"บอกว่า",""
"แมน",""
"ฯ",""
"ซิ",""
"ตี้",""
" ",""
"เขา",""
"ก็มี",""
"สโมสร",""
"พันธมิตร",""
"ใน",""
"ยุโรป",""
"อีก","verb"
"หลาย","noun,adverb"
"ทีม","noun"
" ",""
"พวกเขา","particle"
"ก็","pronoun"
"จะส่ง",""
"วิดีโอ","phrase"
"การเล่น","noun,adjective"
" ",""
"การ","adjective,adverb"
"ซ้อม","adverb,preposition,conjunction,particle"
"ของผม","noun"
" ",""
"ไป",""
"ให้",""
"หลายๆ",""
"ทีม",""
"ดู","noun"
" ",""
"แล้ว","adverb,conjunction,verb,transitive,noun,pronoun"
"กราสฮ็",""
"อ","particle"
"ปเป",""
"อ",""
"ร์",""
" ",""
"ก็",""
"เลือก",""
" ",""
"มุ้",""
"ยกับ",""
"พี่",""
"เปรม",""
" ",""
"ส่วน",""
"ผม",""
" ",""
"ค",""
"ลับ",""
" ",""
"บรูช",""
" ",""
"ดึง","verb,transitive,intransitive"
"ตัว","adverb,conjunction,verb,transitive,noun,pronoun"
"ไป","particle"
" ",""
"เรื่อง",""
"จะได้เล่น","phrase"
"หรือไม่","adjective"
"ได้เล่น","preposition"
" ",""
"ค่อย","noun"
"ว่า","adverb,conjunction,verb,transitive,noun,pronoun"
"กัน","adverb"
" ",""
"แต่","phrase"
"พวกเขา","noun"
"เอา","verb"
"เรา","particle"
"ไป",""
"ซ้อม",""
"ก่อน",""
"”",""
" ",""
"“",""
"เชื่อ",""
"ไหม",""
"ว่า",""
"…",""
" ",""
"ผม",""
"ร้องไห้",""
"เกือบ",""
"ทุกวัน",""
" ",""
"ทั้งที่",""
"ทาง",""
"สโมสร",""
"ได้","phrase"
"จัด","noun"
"สิ่งอำนวยความสะดวก",""
"ให้","noun"
"กับ",""
"เรา","adjective"
"ไว้","particle"
"อย่างดี","particle"
" ",""
"ผม",""
"ได้",""
"นอน",""
"โรงแรม",""
"ที่ดีที่สุด",""
"ใน",""
"เมือง",""
" ",""
"เป็น",""
"ห้องชุด",""
" ",""
"มี",""
" ",""
"1",""
" ",""
"ห้องรับแขก",""
" ",""
"2",""
" ",""
"ห้องนอน","noun,classifier,adjective"
" ",""
"และ","particle"
" ",""
"1",""
" ",""
"ห้อง",""
"สันทนาการ",""
" ",""
"แต่",""
"ผม",""
"กลับ",""
"ไม่มี",""
"ความ",""
"สุข",""
"”",""
" ",""
"ชีวิต",""
"ที่",""
"เบลเยี่ยม",""
"ของ",""
" ",""
"เกียรติ",""
"ประ",""
"วุฒิ",""
" ",""
"สาย",""
"แวว",""
" ",""
"ไม่",""
"สนุก",""
"เอา",""
"เสีย",""
"เลย",""
" ",""
"สิ่ง",""
"เดียว",""
"ที่ทำ",""
"ให้","adverb"
"เขา",""
"หาย","pronoun,noun"
"จะ","verb,noun,adjective"
"อาการ","verb"
"เหงา","conjunction,verb"
",",""
" ",""
"คิดถึงบ้าน","pronoun,noun"
",",""
" ",""
"ครอบครัว","pronoun,noun"
"และ","verb,transitive,noun,adjective"
"เพื่อนฝูง","noun"
" ",""
"คือ","verb,adjective,noun"
" ",""
"“",""
"ฟุต",""
"บอล",""
"”",""
" ",""
"ทุกๆ",""
" ",""
"ครั้ง",""
"ที่","conjunction,preposition,particle,verb"
"เขา","noun"
"ฝึกซ้อม","conjunction,particle,idiom"
" ",""
"เขา","particle"
"จะ","adverb"
"ลืม",""
"ทุก","conjunction,preposition,particle,verb"
"เรื่อง","conjunction,particle,idiom"
"ราว","adverb,verb,preposition,adjective"
"…",""
" ",""
"ช่วงเวลา","adverb,conjunction,verb,transitive,noun,pronoun"
"ที่",""
"เขา","adverb,verb,preposition,adjective"
"อยู่กับ","verb,transitive,intransitive"
" ",""
"ค","adjective"
"ลับ",""
" ",""
"บรูช",""
" ",""
"คือ","verb,transitive,intransitive"
"ช่วง","noun"
"โค้งสุดท้าย","noun,prefix,classifier,verb,adjective"
"ของ","noun"
"ฤดูกาล",""
" ",""
"2007",""
"/",""
"2008",""
" ",""
"มัน","pronoun,noun"
"เหลือ","conjunction,particle,idiom"
"เกม","verb"
"ให้","verb,adjective"
"เขา","conjunction,adjective"
"ลง","noun,pronoun,verb,intransitive"
"เล่น","adjective"
"ให้","particle"
"ทีม",""
"สำรอง","conjunction,preposition,particle,verb"
"อีกไม่นาน","conjunction,particle,idiom"
"นัก","verb"
" ",""
"และ","adverb,noun,pronoun"
"เขา","preposition,verb,transitive,noun,adverb,intransitive"
"แทบ","conjunction,adjective"
"นับวัน","verb,transitive,noun,adverb,particle"
"เวลา","noun"
"เฝ้า","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"รอ",""
"ให้","noun"
"ปิดฉาก","noun,pronoun,verb,intransitive"
"ฤดูกาล","verb,transitive,noun,adjective"
"ให้","noun"
"เร็วที่สุด","adverb,verb,pronoun"
" ",""
"“",""
"วงจร","adverb,adjective,noun,preposition,verb"
"ชีวิต","noun,prefix,classifier,verb,adjective"
"ที่","adverb,adjective,noun,preposition,verb"
"เบลเยี่ยม","verb"
" ",""
"น่าเบื่อ","verb"
"สุด","adverb"
"ๆ",""
" ",""
"ทำอะไร","verb"
"เดิม",""
"ๆ",""
"แทบจะ",""
"ทุกวัน","noun,classifier"
" ",""
"ซ้อม","phrase"
"เช้า","verb"
" ",""
"ซ้อม","adjective,adverb,phrase"
"เย็น",""
" ",""
"กับ","verb"
"ทีม","verb,adjective"
"สำรอง","conjunction"
" ",""
"เชื่อมั๊ย",""
" ",""
"ตอน","noun"
"อยู่ที่นั่น","noun,pronoun,verb,intransitive"
"ผม","adverb"
"เฝ้า",""
"รอ","verb,transitive,noun,adverb,particle"
"เวลา","verb"
" ",""
"9",""
" ",""
"โมงเช้า",""
"ทุกวัน","noun"
" ",""
"เพื่อที่จะ","pronoun"
"ได้","adverb,verb,pronoun"
"ฝึกซ้อม",""
" ",""
"จะได้","verb"
"ลืม","preposition,conjunction,adjective"
"ทุกๆ","verb,phrase,idiom"
"อย่าง","verb,transitive,adjective,noun"
" ",""
"แต่","conjunction"
"พอถึง","adverb,conjunction,verb,transitive,noun,pronoun"
"เวลา",""
"กลับบ้าน","verb,transitive,intransitive"
" ",""
"มัน","adjective"
"ก็",""
"ว่างเปล่า","preposition,conjunction,adjective"
"อีกแล้ว","noun"
" ",""
"บางครั้ง","verb,intransitive,noun"
"ผม",""
"โทรไปหา","adverb,verb,pronoun"
"พี่","verb,transitive,noun,adjective"
"เปรม","noun,classifier"
" ",""
"(",""
"สุ","noun,pronoun,verb,intransitive"
"รี","conjunction,particle,idiom"
"ย์",""
" ",""
"สุขะ",""
")",""
" ",""
"ที่","verb,phrase"
"สวิต",""
"เซ","noun,pronoun,verb,intransitive"
"อ","verb,transitive,intransitive,particle,noun"
"ร์",""
"แลน","verb,transitive,intransitive"
"ด์",""
" ",""
"ที่นั่น","verb,noun"
"ยังมี","noun,pronoun,verb,intransitive"
"คนไทย",""
"อยู่","conjunction"
"กัน","verb,noun,adjective"
"เยอะ","noun,conjunction"
"กว่า","pronoun,noun"
" ",""
"แก",""
"ก็","noun"
"ชอบ","noun,pronoun,verb,intransitive"
"แกล้ง","conjunction,particle,idiom"
"ผม","adjective"
" ",""
"บอก","conjunction"
"นี่","noun,conjunction"
"พี่","preposition,conjunction,adverb,noun"
"กับ","pronoun,noun"
"มุ้",""
"ยอ",""
"ยู่","pronoun,noun"
"กับ","verb,noun"
"คนไทย","verb"
"ที่นี่","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"นะ","adverb,preposition"
" ",""
"กำลังกิน","preposition,conjunction,adjective"
"ส้มตำ","adverb"
"กัน","conjunction,particle,idiom"
"อ","verb,noun,adverb"
"ยู่",""
"”",""
" ",""
"“",""
"ส่วน","conjunction,verb"
"ผม","adverb,verb,pronoun"
"น่ะ","particle"
"เหรอ",""
"?",""
" ",""
"บางครั้ง","verb"
"พอ",""
"หลัง","verb,noun"
"ซ้อม","verb,phrase"
"เสร็จ","conjunction,particle"
" ",""
"ผม","noun"
"ก็","noun"
"เดิน","noun,prefix,classifier,verb,adjective"
"ไป","adjective,adverb"
"กิน","pronoun"
"ร้านอาหาร","conjunction,particle,idiom"
"ไทย","particle"
"คนเดียว","verb,transitive,intransitive,noun"
" ",""
"กิน","adjective,adverb,preposition,conjunction"
"มื้อ","verb"
"นึง","verb"
" ",""
"2,000",""
"-",""
"4,000",""
" ",""
"บาท","adjective,adverb"
" ",""
"ถ้า","conjunction,particle,idiom"
"คิด","particle"
"เป็น","verb,transitive,intransitive,noun"
"เงิน","verb,noun"
"ไทย","pronoun,noun"
" ",""
"แล้วก็","adjective,adverb"
"เดิน",""
"กลับ","conjunction,particle,idiom"
"ที่พัก","verb,transitive,intransitive"
"คนเดียว","verb,noun,adverb"
"ระยะทาง","verb"
"ประมาณ",""
" ",""
"5",""
" ",""
"กิโลเมตร","verb,transitive,intransitive,prefix,conjunction,preposition"
" ",""
"ที่เดิน",""
"กลับ","pronoun,noun"
" ",""
"ไม่ใช่",""
"อะไร","adverb,conjunction"
"หรอก","adverb"
" ",""
"คือ","verb,transitive,intransitive"
" ",""
"มัน","adjective"
"ไม่รู้",""
"จะทำ","conjunction,particle,idiom"
"อะไร","verb"
" ",""
"ก็เลย","conjunction,adjective"
"เดินเล่น","noun,classifier"
"ไป","pronoun"
" ",""
"แต่","verb,transitive,intransitive,noun,adjective"
"บ้านเมือง","verb"
"ที่นั่น","verb"
"สวย",""
"และ","adverb,phrase"
"น่า","conjunction,particle,idiom"
"อยู่","verb"
"มากๆ","verb"
" ",""
"จริงๆ","verb,intransitive"
" ",""
"อันนี้","preposition,noun,verb,transitive,classifier"
"ผม","pronoun,noun"
"ยอม",""
"รับ","noun,pronoun,verb,intransitive"
"”",""
" ",""
"แข้ง","verb,transitive,intransitive,noun,adjective"
"วัย","verb,transitive,intransitive"
" ",""
"29",""
" ",""
"ปี",""
"อธิบาย","conjunction,adjective"
"ถึง","noun,pronoun,verb,intransitive"
"ชีวิต","pronoun"
"ที่","verb,particle,transitive,intransitive,noun"
"เบลเยี่ยม","noun,verb,transitive,adverb,intransitive,particle"
" ",""
"“",""
"ผม",""
"โทรกลับมา",""
"ร้องไห้","adverb"
"กับ",""
"น้อง","conjunction,preposition,particle,verb"
"ผม","conjunction,particle,idiom"
" ",""
"กับ","verb,intransitive"
"พี่","noun"
"นพ",""
" ",""
"(",""
"อรรณพ","conjunction,particle,idiom"
" ",""
"สิงห์",""
"โต","adverb,phrase"
"ทอง","noun,pronoun,verb,intransitive"
")",""
" ",""
"และ","adjective,adverb,pronoun"
"พี่",""
"เฮง","pronoun,noun"
" ",""
"(",""
"วิทยา","noun"
" ",""
"เลา",""
"หกุล",""
")",""
" ",""
"บ่อยๆ","noun,pronoun,verb,intransitive"
" ",""
"ผม","verb"
"อยาก","adjective"
"กลับบ้าน",""
" ",""
"ผม","conjunction,particle,idiom"
"หมดเงิน","verb,noun"
"ค่า","verb"
"โทรศัพท์","noun,classifier"
"ร่วม","pronoun"
" ",""
"2",""
" ",""
"แสน","particle"
"บาท","adverb,noun"
" ",""
"ตลอด","verb"
"ช่วงเวลา",""
"ประมาณ","conjunction,preposition,particle,verb"
" ",""
"2",""
" ",""
"เดือน","verb"
"ที่นั่น","verb"
" ",""
"และ","adverb"
"แมตช์","verb,adverb,adjective,transitive"
"สุดท้าย","conjunction,adjective"
"ของ","noun"
"ฤดูกาล","pronoun"
"ของ","particle"
"ทีม","verb,transitive,intransitive,noun"
"สำรอง","verb,noun"
" ",""
"เรา","pronoun,noun"
"ต้อง","verb"
"ไป","verb,interjection"
"เยือน",""
"ทีม","pronoun,noun"
"อะไร","verb"
"สัก",""
"ทีม",""
" ",""
"ซึ่ง",""
"ต้อง","adverb"
"นั่งรถ",""
"ไป","pronoun,conjunction"
"ไกล","conjunction,particle,idiom"
"ถึง","verb"
" ",""
"5",""
" ",""
"ชั่ว","pronoun"
"โมง","particle"
"…",""
" ",""
"ทันทีที่","preposition,conjunction,adverb,noun"
"บอล","adjective"
"เตะ","pronoun,noun"
"จบ","conjunction,particle,idiom"
" ",""
"ผม","preposition,conjunction,adverb,noun"
"รีบ","noun"
"ไป","noun"
"สนามบิน",""
"และ","noun,conjunction"
"กลับ","verb,transitive,noun,adjective"
"เมือง","noun,classifier"
"ไทย","adverb,noun,pronoun"
"ทันที","conjunction,particle,idiom"
" ",""
"โดยไม่","verb,interjection"
"ได้","noun,prefix"
"เก็บของ","pronoun,noun"
"จาก",""
"ห้องพัก","pronoun,conjunction"
"มา",""
"แม้แต่","noun,preposition,verb"
"ชิ้น",""
"เดียว","pronoun,noun"
" ",""
"มัน",""
"เป็น","adjective"
"สโมสร","preposition,conjunction,adverb,noun"
"เดียว","noun,classifier"
"ที่","pronoun,noun"
"ผม",""
"ไม่มี","noun,conjunction"
"ของที่ระลึก","verb"
"เก็บไว้","noun"
"ใน","noun,pronoun,verb,intransitive"
"ความทรงจำ","conjunction,particle,idiom"
"แม้กระทั่ง",""
"รูปถ่าย","pronoun,noun"
"สัก","verb"
"ใบ","adverb"
"”",""
" ",""
"การก","pronoun,noun"
"ลับ","adverb,preposition"
"มา",""
"เมือง","adjective,phrase"
"ไทย","verb"
" ",""
"ทำให้","noun"
"เขา","noun,pronoun,verb,intransitive"
"คลาย","verb,transitive,noun,adverb,particle"
"ความเศร้า","conjunction,adjective"
" ",""
"หาย","noun"
"คิดถึง","verb"
"สิ่ง","verb,transitive,preposition,conjunction,noun,prefix"
"ที่","noun"
"สะดวก","verb,transitive,intransitive,adjective"
"สบาย",""
"…",""
" ",""
"เขา","pronoun,noun"
"กลับมา","verb,adjective"
"ฝึกซ้อม","adjective,verb"
"กับ","noun"
"ชล","noun,pronoun,verb,intransitive"
"บุรี",""
" ",""
"เอฟซี",""
" ",""
"ก่อน","verb"
"ที่","conjunction"
"ได้รับ","verb,transitive,intransitive"
"บาดเจ็บ","pronoun,noun"
"หนัก","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ที่","adverb,preposition"
"หัวเข่า",""
"จน","pronoun,noun"
"กลายเป็น","conjunction,particle,idiom"
"การ","verb,transitive,adjective,noun"
"บาดเจ็บ","noun"
"เรื้อรัง","noun,pronoun,verb,intransitive"
"ใน",""
"เวลา","particle"
"ต่อมา",""
" ",""
"และ","verb,noun,transitive,intransitive"
"เมื่อ","noun,classifier"
"ลอง","adverb"
"มอง",""
"ย้อนกลับ","conjunction,preposition,particle,verb"
"ไปถึง",""
"ช่วงเวลา","verb"
"ใน","adverb"
"เบลเยี่ยม",""
" ",""
"เขา","noun"
"กลับ",""
"รู้สึก","verb,adverb,preposition"
"เสียดาย","verb,intransitive"
"สุด","conjunction,preposition,particle,verb"
"ชีวิต","noun,preposition,verb,classifier"
" ",""
"ว่า","pronoun,noun"
"ทำไม","conjunction,particle,idiom"
"เขา","noun"
"ถึง",""
"ไม่สู้",""
"ต่อ",""
"กับ","verb,intransitive"
"วิถี","conjunction,verb"
"ลูกหนัง","pronoun,noun"
"ใน","verb,transitive,adjective,noun"
"ยุ","noun"
"โร","noun,pronoun,verb,intransitive"
"ป…",""
" ",""
"“",""
"ผม","adverb,phrase"
"คิดว่า","noun,pronoun,verb,intransitive"
" ",""
"อาจ","particle"
"เป็น","verb,transitive,intransitive,noun"
"เพราะ","verb"
"ผม","pronoun,noun"
"ยัง","particle"
"เด็ก",""
"เกินไป","pronoun,noun"
" ",""
"แต่","adverb,verb,preposition,adjective"
"ผม","particle,noun,pronoun,adverb,interjection,verb,adjective"
"เสียดาย","adjective,interjection,adverb,noun"
"ทุกครั้ง",""
" ",""
"ที่","verb,noun"
"ผม","verb,transitive,intransitive,noun"
"ไม่อยู่","noun"
"ต่อ","adjective,adverb,preposition,conjunction"
" ",""
"ผม","noun"
"เชื่อ","adjective,phrase"
"นะ","adverb,verb,pronoun"
" ",""
"ถ้า",""
"ได้มี","pronoun,noun"
"โอกาส","verb,intransitive"
"สู้","conjunction"
"ใน","verb"
"ทีม","pronoun,adverb"
"สำรอง","conjunction,verb"
"อีก","pronoun,noun"
"สัก","verb,transitive,intransitive,prefix,conjunction,preposition"
"ปี","noun,prefix,classifier,verb,adjective"
" ",""
"ผม","particle"
"น่า",""
"จะมี","conjunction,preposition,particle,verb"
"โอกาส","verb"
"ได้เล่น","noun"
"ให้","adverb,conjunction,pronoun"
"กับ","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
"ทีม","verb,noun,transitive,intransitive"
"ชุด","noun,classifier"
"ใหญ่","adjective"
" ",""
"หรือ","adjective,adverb,pronoun"
"ถ้า",""
"ไม่ได้เล่น","conjunction"
" ",""
"ผม","pronoun,noun"
"ก็","particle"
"ยังมี","verb,transitive,intransitive,noun"
"โอกาส","phrase"
"ที่จะ",""
"ได้เล่น","pronoun,noun"
"ทีม","verb"
"อื่นๆ","noun,pronoun,verb,intransitive"
" ",""
"ยุโรป","conjunction,adjective"
" ",""
"หรือ","adjective"
"ใน",""
"เบลเยี่ยม","adverb"
" ",""
"ซึ่ง","adjective,noun"
"มันจะ",""
"ทำให้",""
"เรา","noun"
"เติบโต","adjective"
"และ","preposition,conjunction,adjective"
"แข็งแกร่ง","verb"
"ขึ้น","verb,transitive,noun,adverb,particle"
"ได้","particle"
" ",""
"ทั้ง",""
"ฝีเท้า","noun"
"และ","noun,pronoun,verb,intransitive"
"ความ","conjunction,particle,idiom"
"คิด","adjective,noun"
"”",""
" ",""
"“",""
"พอก","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ลับ","adverb,preposition"
"มา",""
"คิด","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
"ๆ",""
" ",""
"ที่นั่น","verb"
" ",""
"(",""
"เบลเยี่ยม","noun"
")",""
" ",""
"ก็","noun"
"สวยงาม","adjective,adverb"
"มาก",""
"จริงๆ","conjunction,preposition,particle,verb"
"นะ","noun"
" ",""
"ถ้า","particle"
"ผม","adverb"
"แต่งงาน","particle"
"ผม",""
"คง","verb,transitive,intransitive,noun"
"จะ","verb,phrase,idiom"
"พา","verb"
" ",""
"(",""
"ว่าที่",""
")",""
" ",""
"ภรรยา","noun"
" ",""
"ไป",""
"ที่",""
"นั่น",""
"”",""
" ",""
"เกียรติ",""
"ประ",""
"วุฒิ",""
" ",""
"พูด",""
"แบบ",""
"หัวเราะ",""
"เบาๆ",""
" ",""
""",""
"และ",""
"หาก",""
"ย้อน",""
"เวลา",""
"กลับไป",""
"ได้",""
" ",""
"ผม",""
"จะ","particle"
"ไม่",""
"ยอมแพ้",""
"กลับ",""
"เมือง",""
"ไทย",""
" ",""
"ผม",""
"จะ",""
"สู้",""
"ต่อ",""
"ที่",""
"ยุโรป",""
".",""
".",""
".",""
""",""
" ",""
"เกียรติ",""
"ประ",""
"วุฒิ",""
" ",""
"สาย","adjective,verb"
"แวว","conjunction"
" ",""
"สารภาพ","pronoun,noun,adjective"
"ความในใจ","particle"
"ทิ้งท้าย","particle"
" ",""
"ขอบคุณ","conjunction"
"เค","conjunction,particle,idiom"
"ดิ","verb,adjective"
"ต",""
"จาก","adjective,adverb"
" ",""
"https",""
":",""
"/",""
"/",""
"www",""
".",""
"fourfourtwo",""
".",""
"com",""
"/",""
"th",""
"/",""
"features",""
"/",""
"kaalkhranghnuengainyuorp",""
"-",""
"khamsaarphaaphkhngekiiyrtiprawuthi",""
"-",""
"saayaeww",""
"",""
"36332238",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36332238",""
"/",""
"comment",""
"7",""
"-",""
"5",""
"|",""
"|",""
"ไม่รู้","noun"
"นะ","verb,transitive,intransitive,noun,adjective"
" ",""
"ผม","verb,transitive,intransitive,noun,adjective"
"คิดว่า",""
"ไป","adjective,noun"
"แบบ","conjunction,particle,idiom"
"ไม่","adjective,noun"
"เตรียมพร้อม",""
"ไม่","noun,classifier"
"วางแผน","conjunction"
"ก็","conjunction,particle,idiom"
"เท่ากับ","particle"
"ลอยแพ",""
"เด็ก",""
" ",""
"ใคร","noun,classifier"
"จะอยู่","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ได้","adverb,pronoun"
" ",""
"ภาษา",""
"ก็","verb"
"ไม่ได้","adjective,adverb,noun"
" ",""
"ไป",""
"อยู่ตัว","verb"
"คนเดียว","verb"
" ",""
"แล้วแต่","verb"
"จะคิด","adverb"
"",""
"36329740",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36329740",""
"|",""
"|",""
"อยากทราบ","adverb"
"คะ","adverb,prefix"
" ",""
"อยาก",""
"รู้","verb,transitive,preposition,conjunction,noun,prefix"
"ว่า","noun"
"ทุกคน","verb,transitive,intransitive,noun,adjective"
"ต้องการ","verb,transitive,preposition,conjunction,noun,prefix"
"สีผิว","verb,transitive,intransitive,noun,adjective"
"แบบไหน",""
" ",""
"เพราะอะไร","conjunction,particle,idiom"
"ทำไม","adjective,noun"
"ถึง",""
"ชอบ","noun,classifier"
" ",""
"สีผิว","conjunction,particle,idiom"
"แบบนั้น","particle"
".",""
" ",""
"ขอบคุณ","verb,noun,adjective"
"ที่","noun,classifier"
"เข้ามา","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ตอบ","adverb,pronoun"
"จ้า","verb,noun"
"😊",""
"",""
"36329740",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36329740",""
"/",""
"comment",""
"23",""
"|",""
"|",""
"xxx",""
"",""
"36333501",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333501",""
"|",""
"|",""
"เรื่องนี้","adverb"
"เรา","adverb,prefix"
"เเค่",""
"สัง",""
"เกตุ","verb,transitive,preposition,conjunction,noun,prefix"
"คือ","noun"
"ยัง","verb,transitive,intransitive,noun,adjective"
"ไม่","verb,transitive,preposition,conjunction,noun,prefix"
"กา","verb,transitive,intransitive,noun,adjective"
"รัน",""
"ตี","adjective,noun"
"เเต่เเค่",""
"สงสัย","adjective,noun"
"เพราะ",""
"มัน","noun,classifier"
"เข้าข่าย","conjunction"
"ที่สุด","conjunction,particle,idiom"
" ",""
"คือ",""
"ตอนกลางคืน",""
"ดึก","verb,noun,adjective"
"ๆ",""
"อะ",""
" ",""
"ป้า","verb,noun"
"เเก",""
